sogn_code;sogn_name_full;pop_2020;n_tested;test_inc_cum;n_cases;inc_cum;n_cases_7days;inc_7days;n_tested_7days;tested_inc_7days;n_vaccines_started;n_vaccines_done;n_vaccines_started_7days;n_vaccines_done_7days;pct_vaccines_started;pct_vaccines_done;pct_vaccines_started_7days;pct_vaccines_done_7days
8829;Bur (Holstebro Municipality);352;271;76988,63636363637;11;3125,000000000000;0;0,00000000000000;1;284,0909090909091;21;11;5;0;5,965909090909091;3,125000000000000;1,420454545454545;0,00000000000000000
8830;Estvad (Skive Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8831;Rønbjerg (Skive Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8832;Sahl (Holstebro Municipality);392;313;79846,93877551021;13;3316,326530612245;0;0,00000000000000;1;255,1020408163265;20;6;8;1;5,102040816326531;1,530612244897959;2,040816326530612;0,25510204081632654
8833;Ejsing (Holstebro Municipality);900;733;81444,44444444444;41;4555,555555555556;1;111,11111111111111;6;666,6666666666667;46;12;13;0;5,111111111111112;1,333333333333333;1,444444444444444;0,00000000000000000
8834;Ryde (Holstebro Municipality);566;451;79681,97879858657;11;1943,462897526502;1;176,67844522968198;3;530,0353356890460;31;9;11;0;5,477031802120141;1,590106007067138;1,943462897526502;0,00000000000000000
8835;Handbjerg (Holstebro Municipality);444;351;79054,05405405405;10;2252,252252252252;0;0,00000000000000;4;900,9009009009009;31;10;15;2;6,981981981981981;2,252252252252252;3,378378378378379;0,45045045045045046
8836;Sevel (Holstebro Municipality);929;764;82238,96663078580;30;3229,278794402583;0;0,00000000000000;4;430,5705059203444;103;50;20;0;11,087190527448870;5,382131324004305;2,152852529601722;0,00000000000000000
8837;Haderup (Herning Municipality);962;588;61122,66112266113;34;3534,303534303534;0;0,00000000000000;4;415,8004158004158;84;24;19;2;8,731808731808732;2,494802494802495;1,975051975051975;0,20790020790020791
8838;Grove (Herning Municipality);175;98;56000,00000000001;4;2285,714285714286;0;0,00000000000000;0;0,0000000000000;7;2;2;0;4,000000000000000;1,142857142857143;1,142857142857143;0,00000000000000000
8839;Simmelkær (Herning Municipality);498;272;54618,47389558233;3;602,409638554217;0;0,00000000000000;6;1204,8192771084339;37;12;5;0;7,429718875502007;2,409638554216868;1,004016064257028;0,00000000000000000
8840;Lemvig (Lemvig Municipality);4492;3081;68588,60195903829;75;1669,634906500445;5;111,30899376669635;54;1202,1371326803205;511;222;116;3;11,375779162956366;4,942119323241318;2,582368655387355;0,06678539626001781
8841;Nørlem (Lemvig Municipality);1985;1411;71083,12342569270;36;1813,602015113350;1;50,37783375314861;20;1007,5566750629723;152;51;56;2;7,657430730478590;2,569269521410579;2,821158690176322;0,10075566750629722
8842;Nørre Nissum (Lemvig Municipality);1283;887;69134,84021823850;23;1792,673421667966;0;0,00000000000000;17;1325,0194855806703;86;35;22;0;6,703039750584567;2,727981293842556;1,714731098986750;0,00000000000000000
8843;Tørring (Lemvig Municipality);402;252;62686,56716417911;4;995,024875621890;0;0,00000000000000;5;1243,7810945273632;21;8;8;0;5,223880597014925;1,990049751243781;1,990049751243781;0,00000000000000000
8844;Heldum (Lemvig Municipality);694;505;72766,57060518731;6;864,553314121037;0;0,00000000000000;8;1152,7377521613832;41;11;14;0;5,907780979827089;1,585014409221902;2,017291066282421;0,00000000000000000
8845;Lomborg (Lemvig Municipality);740;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8846;Rom (Lemvig Municipality);268;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8847;Bøvling (Lemvig Municipality);910;568;62417,58241758242;7;769,230769230769;0;0,00000000000000;15;1648,3516483516485;87;41;19;0;9,560439560439560;4,505494505494505;2,087912087912088;0,00000000000000000
8848;Flynder (Lemvig Municipality);758;509;67150,39577836411;17;2242,744063324538;1;131,92612137203164;10;1319,2612137203166;61;36;10;1;8,047493403693931;4,749340369393139;1,319261213720317;0,13192612137203166
8849;Møborg (Lemvig Municipality);671;443;66020,86438152012;12;1788,375558867362;0;0,00000000000000;5;745,1564828614009;32;12;11;1;4,769001490312966;1,788375558867362;1,639344262295082;0,14903129657228018
8850;Nees (Lemvig Municipality);387;213;55038,75968992248;3;775,193798449612;0;0,00000000000000;5;1291,9896640826873;24;10;5;0;6,201550387596900;2,583979328165375;1,291989664082687;0,00000000000000000
8851;Gudum (Lemvig Municipality);757;465;61426,68428005285;20;2642,007926023778;0;0,00000000000000;7;924,7027741083224;48;16;17;0;6,340819022457067;2,113606340819023;2,245706737120211;0,00000000000000000
8852;Fabjerg (Lemvig Municipality);488;325;66598,36065573771;8;1639,344262295082;0;0,00000000000000;4;819,6721311475410;28;6;10;0;5,737704918032787;1,229508196721312;2,049180327868852;0,00000000000000000
8853;Resen (Struer Municipality);1171;869;74210,07685738686;33;2818,104184457728;0;0,00000000000000;15;1280,9564474807858;80;22;31;1;6,831767719897523;1,878736122971819;2,647309991460290;0,08539709649871904
8854;Humlum (Struer Municipality);2360;1881;79703,38983050847;73;3093,220338983051;0;0,00000000000000;18;762,7118644067797;181;53;62;3;7,669491525423728;2,245762711864407;2,627118644067796;0,12711864406779660
8855;Venø (Struer Municipality);178;136;76404,49438202247;10;5617,977528089888;0;0,00000000000000;2;1123,5955056179776;18;1;8;0;10,112359550561797;0,561797752808989;4,494382022471910;0,00000000000000000
8856;Harboøre (Lemvig Municipality);1686;1129;66963,22657176750;33;1957,295373665480;0;0,00000000000000;9;533,8078291814946;144;65;37;0;8,540925266903916;3,855278766310795;2,194543297746145;0,00000000000000000
8857;Engbjerg (Lemvig Municipality);39;24;61538,46153846154;0;0,000000000000;0;0,00000000000000;1;2564,1025641025640;2;1;0;0;5,128205128205128;2,564102564102564;0,000000000000000;0,00000000000000000
8858;Thyborøn (Lemvig Municipality);1965;1494;76030,53435114503;70;3562,340966921120;0;0,00000000000000;16;814,2493638676845;174;75;50;1;8,854961832061068;3,816793893129771;2,544529262086514;0,05089058524173028
8859;Hygum (Lemvig Municipality);178;132;74157,30337078653;7;3932,584269662921;0;0,00000000000000;3;1685,3932584269662;20;6;8;0;11,235955056179774;3,370786516853932;4,494382022471910;0,00000000000000000
8860;Hove (Lemvig Municipality);484;312;64462,80991735537;8;1652,892561983471;0;0,00000000000000;9;1859,5041322314050;51;34;13;1;10,537190082644628;7,024793388429752;2,685950413223141;0,20661157024793389
8861;Vandborg (Lemvig Municipality);231;142;61471,86147186147;3;1298,701298701299;0;0,00000000000000;3;1298,7012987012988;18;5;10;0;7,792207792207792;2,164502164502164;4,329004329004329;0,00000000000000000
8862;Ferring (Lemvig Municipality);90;49;54444,44444444444;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;6;1;3;0;6,666666666666667;1,111111111111111;3,333333333333333;0,00000000000000000
8863;Dybe (Lemvig Municipality);193;130;67357,51295336787;2;1036,269430051814;0;0,00000000000000;3;1554,4041450777202;14;4;7;0;7,253886010362693;2,072538860103627;3,626943005181347;0,00000000000000000
8864;Ramme (Lemvig Municipality);781;522;66837,38796414853;25;3201,024327784891;0;0,00000000000000;6;768,2458386683738;66;33;15;0;8,450704225352112;4,225352112676056;1,920614596670934;0,00000000000000000
8865;Fjaltring (Lemvig Municipality);195;116;59487,17948717948;1;512,820512820513;0;0,00000000000000;3;1538,4615384615386;24;5;16;0;12,307692307692308;2,564102564102564;8,205128205128204;0,00000000000000000
8866;Trans (Lemvig Municipality);32;19;59375,00000000000;1;3125,000000000000;0;0,00000000000000;0;0,0000000000000;2;0;1;0;6,250000000000000;0,000000000000000;3,125000000000000;0,00000000000000000
8867;Thorstrup (Varde Municipality);1137;829;72911,16974494283;40;3518,029903254178;0;0,00000000000000;9;791,5567282321900;104;25;28;1;9,146877748460861;2,198768689533861;2,462620932277924;0,08795074758135445
8868;Horne (Varde Municipality);1161;759;65374,67700258398;20;1722,652885443583;0;0,00000000000000;7;602,9285099052541;69;15;10;0;5,943152454780361;1,291989664082687;0,861326442721792;0,00000000000000000
8869;Hodde (Varde Municipality);308;206;66883,11688311688;1;324,675324675325;0;0,00000000000000;1;324,6753246753247;17;2;8;0;5,519480519480520;0,649350649350649;2,597402597402597;0,00000000000000000
8870;Tistrup (Varde Municipality);2145;1509;70349,65034965034;47;2191,142191142191;2;93,24009324009324;24;1118,8811188811189;173;57;35;0;8,065268065268064;2,657342657342658;1,631701631701632;0,00000000000000000
8871;Ølgod (Varde Municipality);5173;3776;72994,39396868355;100;1933,114247052001;1;19,33114247052001;72;1391,8422578774405;530;151;117;2;10,245505509375604;2,919002513048521;2,261743669050841;0,03866228494104001
8872;Ansager (Varde Municipality);1733;1226;70744,37391806116;35;2019,619157530294;0;0,00000000000000;14;807,8476630121177;146;58;42;0;8,424697057126371;3,346797461050202;2,423542989036353;0,00000000000000000
8873;Varde (Varde Municipality);15217;11049;72609,58138923573;407;2674,640205033844;5;32,85798777682855;120;788,5917066438852;1516;517;372;13;9,962541893934414;3,397515936124071;2,444634290596044;0,08543076821975423
8874;Janderup (Varde Municipality);1348;922;68397,62611275965;42;3115,727002967359;0;0,00000000000000;7;519,2878338278931;92;19;28;0;6,824925816023739;1,409495548961424;2,077151335311572;0,00000000000000000
8875;Billum (Varde Municipality);833;563;67587,03481392557;10;1200,480192076831;0;0,00000000000000;8;960,3841536614646;70;23;23;0;8,403361344537815;2,761104441776711;2,761104441776711;0,00000000000000000
8876;Lunde (Varde Municipality);945;574;60740,74074074074;22;2328,042328042328;0;0,00000000000000;8;846,5608465608466;69;12;11;0;7,301587301587302;1,269841269841270;1,164021164021164;0,00000000000000000
8877;Ovtrup (Varde Municipality);1643;1063;64698,72185027389;25;1521,606816798539;0;0,00000000000000;12;730,3712720632989;140;45;30;1;8,520998174071821;2,738892270237371;1,825928180158247;0,06086427267194157
8878;Kvong (Varde Municipality);510;282;55294,11764705883;14;2745,098039215686;1;196,07843137254901;1;196,0784313725490;32;8;8;0;6,274509803921569;1,568627450980392;1,568627450980392;0,00000000000000000
8879;Nørre Nebel (Varde Municipality);1543;934;60531,43227478937;10;648,088139987038;0;0,00000000000000;10;648,0881399870383;207;63;38;0;13,415424497731692;4,082955281918340;2,462734931950745;0,00000000000000000
8880;Lydum (Varde Municipality);281;163;58007,11743772242;2;711,743772241993;0;0,00000000000000;1;355,8718861209964;16;5;6;0;5,693950177935942;1,779359430604982;2,135231316725979;0,00000000000000000
8881;Henne (Varde Municipality);832;490;58894,23076923077;21;2524,038461538461;0;0,00000000000000;5;600,9615384615385;51;7;18;0;6,129807692307692;0,841346153846154;2,163461538461538;0,00000000000000000
8882;Lønne (Varde Municipality);429;244;56876,45687645687;1;233,100233100233;0;0,00000000000000;6;1398,6013986013986;30;5;4;0;6,993006993006993;1,165501165501166;0,932400932400932;0,00000000000000000
8883;Ål (Varde Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8884;Ho (Varde Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8885;Oksby (Varde Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8886;Ribe Domsogn (Esbjerg Municipality);3629;2576;70983,74207770736;60;1653,348029760265;0;0,00000000000000;18;496,0044089280794;356;118;91;0;9,809864976577568;3,251584458528520;2,507577845136401;0,00000000000000000
8887;Seem (Esbjerg Municipality);596;370;62080,53691275168;2;335,570469798658;0;0,00000000000000;2;335,5704697986577;61;18;8;0;10,234899328859061;3,020134228187920;1,342281879194631;0,00000000000000000
8888;Sankt Katharine (Esbjerg Municipality);6267;4509;71948,30062230733;82;1308,441040370193;3;47,86979415988511;42;670,1771182383916;683;254;169;3;10,898356470400511;4,052975905536940;2,696665071006861;0,04786979415988511
8889;Obbekær (Esbjerg Municipality);241;159;65975,10373443984;4;1659,751037344398;0;0,00000000000000;2;829,8755186721992;14;5;3;0;5,809128630705394;2,074688796680498;1,244813278008299;0,00000000000000000
8890;Hjortlund (Esbjerg Municipality);294;204;69387,75510204081;5;1700,680272108844;0;0,00000000000000;0;0,0000000000000;21;6;4;0;7,142857142857142;2,040816326530612;1,360544217687075;0,00000000000000000
8891;Kalvslund (Esbjerg Municipality);229;155;67685,58951965066;3;1310,043668122271;0;0,00000000000000;1;436,6812227074236;18;5;4;0;7,860262008733625;2,183406113537118;1,746724890829694;0,00000000000000000
8892;Vester Vedsted (Esbjerg Municipality);1225;796;64979,59183673470;18;1469,387755102041;0;0,00000000000000;11;897,9591836734694;81;21;28;0;6,612244897959184;1,714285714285714;2,285714285714286;0,00000000000000000
8893;Farup (Esbjerg Municipality);750;529;70533,33333333334;9;1200,000000000000;1;133,33333333333334;4;533,3333333333334;47;9;14;0;6,266666666666667;1,200000000000000;1,866666666666667;0,00000000000000000
8894;Mandø (Esbjerg Municipality);38;22;57894,73684210527;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;6;2;1;0;15,789473684210526;5,263157894736842;2,631578947368421;0,00000000000000000
8895;Gørding (Esbjerg Municipality, Vejen Municipality);2547;1787;70160,97369454260;50;1963,093835885355;1;39,26187671770711;27;1060,0706713780919;247;113;47;3;9,697683549273656;4,436592069100903;1,845308205732234;0,11778563015312131
8896;Vejrup (Esbjerg Municipality);1144;868;75874,12587412588;38;3321,678321678321;11;961,53846153846155;25;2185,3146853146850;92;33;22;1;8,041958041958042;2,884615384615385;1,923076923076923;0,08741258741258741
8897;Åstrup (Vejen Municipality);1284;864;67289,71962616823;45;3504,672897196262;0;0,00000000000000;3;233,6448598130841;125;41;28;1;9,735202492211839;3,193146417445483;2,180685358255452;0,07788161993769470
8898;Vester Starup (Varde Municipality);1062;811;76365,34839924671;49;4613,935969868174;0;0,00000000000000;9;847,4576271186440;131;68;24;0;12,335216572504708;6,403013182674200;2,259887005649718;0,00000000000000000
8899;Darum (Esbjerg Municipality);1219;880;72190,31993437244;22;1804,757998359311;0;0,00000000000000;8;656,2756357670222;100;23;28;0;8,203445447087777;1,886792452830189;2,296964725184578;0,00000000000000000
8900;Bramming (Esbjerg Municipality);7480;5302;70882,35294117648;187;2500,000000000000;2;26,73796791443850;67;895,7219251336899;740;289;154;14;9,893048128342247;3,863636363636363;2,058823529411764;0,18716577540106952
8901;Vilslev (Esbjerg Municipality);669;493;73692,07772795217;8;1195,814648729447;0;0,00000000000000;5;747,3841554559043;53;20;10;0;7,922272047832586;2,989536621823617;1,494768310911809;0,00000000000000000
8902;Hunderup (Esbjerg Municipality);715;507;70909,09090909091;19;2657,342657342657;0;0,00000000000000;6;839,1608391608391;60;23;14;1;8,391608391608392;3,216783216783217;1,958041958041958;0,13986013986013987
8903;Jernved (Esbjerg Municipality);1834;1336;72846,23773173393;46;2508,178844056707;0;0,00000000000000;20;1090,5125408942204;157;53;39;0;8,560523446019628;2,889858233369684;2,126499454743730;0,00000000000000000
8904;Aalestrup (Vesthimmerlands Municipality);2848;2279;80021,06741573034;48;1685,393258426966;0;0,00000000000000;11;386,2359550561798;309;114;81;0;10,849719101123595;4,002808988764045;2,844101123595506;0,00000000000000000
8905;Vor Frelsers (Esbjerg Municipality);6011;4572;76060,55564797870;143;2378,971884877724;1;16,63616702711695;43;715,3551821660290;539;183;125;4;8,966894027616037;3,044418565962403;2,079520878389619;0,06654466810846781
8906;Zions (Esbjerg Municipality);6880;5317;77281,97674418605;227;3299,418604651163;2;29,06976744186046;46;668,6046511627907;615;228;116;28;8,938953488372094;3,313953488372093;1,686046511627907;0,40697674418604651
8907;Treenigheds (Esbjerg Municipality);7279;5344;73416,67811512570;189;2596,510509685396;2;27,47630168979255;59;810,5508998488802;745;307;116;6;10,234922379447726;4,217612309383157;1,593625498007968;0,08242890506937767
8908;Jerne (Esbjerg Municipality);10101;7198;71260,27126027126;297;2940,302940302940;9;89,10008910008909;86;851,4008514008515;737;216;154;6;7,296307296307296;2,138402138402138;1,524601524601525;0,05940005940005939
8909;Skads (Esbjerg Municipality);2177;1616;74230,59255856683;65;2985,760220486909;1;45,93477262287551;24;1102,4345429490124;179;45;28;1;8,222324299494717;2,067064768029398;1,286173633440514;0,04593477262287551
8910;Øse (Varde Municipality);1384;931;67268,78612716764;41;2962,427745664740;0;0,00000000000000;12;867,0520231213872;108;36;21;0;7,803468208092486;2,601156069364162;1,517341040462428;0,00000000000000000
8911;Næsbjerg (Varde Municipality);1153;821;71205,55073720729;26;2254,986990459670;0;0,00000000000000;12;1040,7632263660018;84;28;25;0;7,285342584562011;2,428447528187338;2,168256721595837;0,00000000000000000
8912;Grimstrup (Esbjerg Municipality, Varde Municipality);1014;690;68047,33727810651;28;2761,341222879684;0;0,00000000000000;6;591,7159763313609;67;22;21;0;6,607495069033531;2,169625246548323;2,071005917159764;0,00000000000000000
8913;Vester Nykirke (Esbjerg Municipality);535;375;70093,45794392523;10;1869,158878504673;0;0,00000000000000;5;934,5794392523363;48;21;12;0;8,971962616822429;3,925233644859813;2,242990654205607;0,00000000000000000
8914;Fåborg (Varde Municipality);704;507;72017,04545454546;35;4971,590909090909;0;0,00000000000000;4;568,1818181818182;47;18;9;0;6,676136363636363;2,556818181818182;1,278409090909091;0,00000000000000000
8915;Årre (Varde Municipality);903;634;70210,40974529347;18;1993,355481727575;0;0,00000000000000;10;1107,4197120708750;93;32;16;0;10,299003322259136;3,543743078626799;1,771871539313400;0,00000000000000000
8916;Sneum (Esbjerg Municipality);322;203;63043,47826086957;3;931,677018633540;0;0,00000000000000;0;0,0000000000000;22;4;5;0;6,832298136645963;1,242236024844720;1,552795031055901;0,00000000000000000
8917;Tjæreborg (Esbjerg Municipality);3164;2397;75758,53350189632;64;2022,756005056890;0;0,00000000000000;35;1106,1946902654868;331;133;69;0;10,461441213653604;4,203539823008850;2,180783817951960;0,00000000000000000
8918;Bryndum (Esbjerg Municipality);2683;1987;74058,88930301901;37;1379,053298546403;0;0,00000000000000;19;708,1625046589638;257;103;51;0;9,578829668281774;3,838986209467014;1,900857249347745;0,00000000000000000
8919;Vester Nebel (Esbjerg Municipality);799;549;68710,88861076346;14;1752,190237797246;0;0,00000000000000;3;375,4693366708385;61;13;11;0;7,634543178973717;1,627033792240300;1,376720901126408;0,00000000000000000
8920;Alslev (Varde Municipality);1643;1169;71150,33475349970;36;2191,113816189897;1;60,86427267194157;19;1156,4211807668898;106;39;23;1;6,451612903225806;2,373706634205721;1,399878271454656;0,06086427267194157
8921;Hostrup (Esbjerg Municipality);343;248;72303,20699708455;11;3206,997084548105;1;291,54518950437318;1;291,5451895043732;29;9;12;0;8,454810495626822;2,623906705539359;3,498542274052478;0,00000000000000000
8922;Guldager (Esbjerg Municipality);5752;4436;77121,00139082059;131;2277,468706536857;0;0,00000000000000;44;764,9513212795549;413;138;103;2;7,180111265646731;2,399165507649514;1,790681502086231;0,03477051460361613
8923;Nordby (Fanø Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8924;Sønderho (Fanø Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8925;Lindknud (Vejen Municipality);813;544;66912,66912669127;9;1107,011070110701;0;0,00000000000000;5;615,0061500615006;48;8;18;0;5,904059040590406;0,984009840098401;2,214022140221402;0,00000000000000000
8926;Brørup (Vejen Municipality);3990;2719;68145,36340852130;107;2681,704260651629;0;0,00000000000000;39;977,4436090225564;409;161;87;1;10,250626566416040;4,035087719298246;2,180451127819549;0,02506265664160401
8927;Holsted (Vejen Municipality);2115;1442;68179,66903073285;48;2269,503546099291;1;47,28132387706856;20;945,6264775413712;195;83;31;0;9,219858156028367;3,924349881796690;1,465721040189125;0,00000000000000000
8928;Føvling (Vejen Municipality);845;552;65325,44378698225;8;946,745562130178;0;0,00000000000000;2;236,6863905325444;56;16;11;1;6,627218934911243;1,893491124260355;1,301775147928994;0,11834319526627220
8929;Malt (Vejen Municipality);598;399;66722,40802675585;10;1672,240802675585;0;0,00000000000000;7;1170,5685618729096;26;7;10;0;4,347826086956522;1,170568561872910;1,672240802675585;0,00000000000000000
8930;Folding (Vejen Municipality);1679;1158;68969,62477665277;25;1488,981536628946;0;0,00000000000000;29;1727,2185824895771;138;37;36;0;8,219178082191780;2,203692674210840;2,144133412745682;0,00000000000000000
8931;Vejen (Vejen Municipality);9142;6281;68704,87858236711;208;2275,213301246992;3;32,81557646029315;120;1312,6230584117261;926;323;242;5;10,129074600743820;3,533143732224896;2,647123167796981;0,05469262743382192
8932;Læborg (Vejen Municipality);697;447;64131,99426111909;13;1865,136298421808;0;0,00000000000000;13;1865,1362984218076;42;16;18;0;6,025824964131994;2,295552367288379;2,582496413199426;0,00000000000000000
8933;Veerst (Vejen Municipality);564;368;65248,22695035461;18;3191,489361702128;0;0,00000000000000;10;1773,0496453900710;23;6;12;0;4,078014184397164;1,063829787234043;2,127659574468085;0,00000000000000000
8934;Bække (Vejen Municipality);1641;1095;66727,60511882998;35;2132,845825716027;0;0,00000000000000;16;975,0152346130409;124;63;26;1;7,556368068251067;3,839122486288848;1,584399756246191;0,06093845216331505
8935;Lejrskov (Kolding Municipality);947;655;69165,78669482577;16;1689,545934530095;1;105,59662090813093;40;4223,8648363252378;52;19;17;0;5,491024287222809;2,006335797254488;1,795142555438226;0,00000000000000000
8936;Jordrup (Kolding Municipality);798;554;69423,55889724311;6;751,879699248120;0;0,00000000000000;30;3759,3984962406012;63;25;21;0;7,894736842105263;3,132832080200501;2,631578947368421;0,00000000000000000
8937;Andst (Vejen Municipality);1519;1011;66556,94535878868;38;2501,645819618170;0;0,00000000000000;18;1184,9901250822911;108;39;34;2;7,109940750493745;2,567478604344964;2,238314680710994;0,13166556945358787
8938;Gesten (Vejen Municipality);1561;1053;67456,75848814863;29;1857,783472133248;0;0,00000000000000;11;704,6764894298526;105;36;35;0;6,726457399103139;2,306213965406791;2,242152466367713;0,00000000000000000
8939;Skanderup (Kolding Municipality);4200;3267;77785,71428571428;92;2190,476190476191;0;0,00000000000000;194;4619,0476190476193;339;131;115;5;8,071428571428571;3,119047619047619;2,738095238095238;0,11904761904761905
8940;Seest (Kolding Municipality);4284;3609;84243,69747899160;143;3338,001867413632;3;70,02801120448180;258;6022,4089635854343;315;113;112;3;7,352941176470589;2,637721755368814;2,614379084967320;0,07002801120448179
8941;Hjarup (Kolding Municipality);565;406;71858,40707964601;13;2300,884955752212;0;0,00000000000000;21;3716,8141592920351;40;18;6;0;7,079646017699115;3,185840707964602;1,061946902654867;0,00000000000000000
8942;Grindsted (Billund Municipality);10405;7663;73647,28495915426;199;1912,542047092744;3;28,83229216722729;154;1480,0576645843346;815;288;197;4;7,832772705430082;2,767900048053820;1,893320518981259;0,03844305622296973
8943;Grene (Billund Municipality);7028;5228;74388,16163915765;151;2148,548662492886;0;0,00000000000000;41;583,3807626636312;399;164;118;1;5,677290836653386;2,333523050654525;1,678998292544109;0,01422879908935686
8944;Vorbasse (Billund Municipality);1832;1203;65665,93886462883;20;1091,703056768559;2;109,17030567685589;17;927,9475982532751;150;69;36;1;8,187772925764191;3,766375545851528;1,965065502183406;0,05458515283842794
8945;Hejnsvig (Billund Municipality);1660;1123;67650,60240963855;34;2048,192771084337;0;0,00000000000000;8;481,9277108433735;130;48;32;1;7,831325301204820;2,891566265060241;1,927710843373494;0,06024096385542169
8946;Gram (Haderslev Municipality);3456;2044;59143,51851851853;27;781,250000000000;0;0,00000000000000;22;636,5740740740740;280;141;53;0;8,101851851851851;4,079861111111112;1,533564814814815;0,00000000000000000
8947;Lintrup (Vejen Municipality);752;457;60771,27659574468;11;1462,765957446808;1;132,97872340425531;7;930,8510638297872;46;11;18;0;6,117021276595745;1,462765957446809;2,393617021276596;0,00000000000000000
8948;Hjerting (Vejen Municipality);283;190;67137,80918727916;4;1413,427561837456;0;0,00000000000000;6;2120,1413427561838;15;3;7;0;5,300353356890460;1,060070671378092;2,473498233215548;0,00000000000000000
8949;Rødding (Vejen Municipality);3186;2219;69648,46202134338;54;1694,915254237288;2;62,77463904582549;54;1694,9152542372881;377;119;81;3;11,833019460138104;3,735091023226617;2,542372881355933;0,09416195856873823
8950;Skrave (Vejen Municipality);475;293;61684,21052631579;0;0,000000000000;0;0,00000000000000;9;1894,7368421052633;23;3;10;0;4,842105263157895;0,631578947368421;2,105263157894737;0,00000000000000000
8951;Sønder Hygum (Vejen Municipality);975;643;65948,71794871795;14;1435,897435897436;1;102,56410256410257;13;1333,3333333333335;59;16;22;0;6,051282051282051;1,641025641025641;2,256410256410256;0,00000000000000000
8952;Fole (Haderslev Municipality);418;284;67942,58373205742;3;717,703349282297;0;0,00000000000000;1;239,2344497607655;18;8;3;0;4,306220095693780;1,913875598086124;0,717703349282297;0,00000000000000000
8953;Øster Lindet (Vejen Municipality);795;507;63773,58490566038;8;1006,289308176101;0;0,00000000000000;12;1509,4339622641510;42;14;13;0;5,283018867924529;1,761006289308176;1,635220125786164;0,00000000000000000
8954;Nustrup (Haderslev Municipality);1195;746;62426,77824267783;6;502,092050209205;0;0,00000000000000;13;1087,8661087866108;70;18;26;0;5,857740585774058;1,506276150627615;2,175732217573222;0,00000000000000000
8955;Skrydstrup (Haderslev Municipality);1158;824;71157,16753022453;21;1813,471502590673;1;86,35578583765111;11;949,9136442141623;66;23;25;0;5,699481865284974;1,986183074265976;2,158894645941278;0,00000000000000000
8956;Agerskov (Tønder Municipality);2117;1301;61454,88899385923;23;1086,443079829948;0;0,00000000000000;14;661,3131790269249;168;79;47;0;7,935758148323099;3,731695795937648;2,220122815304676;0,00000000000000000
8957;Bevtoft (Haderslev Municipality, Tønder Municipality);1316;816;62006,07902735562;13;987,841945288754;0;0,00000000000000;5;379,9392097264438;82;31;33;0;6,231003039513678;2,355623100303951;2,507598784194529;0,00000000000000000
8958;Tirslund (Tønder Municipality);316;194;61392,40506329115;10;3164,556962025317;1;316,45569620253161;2;632,9113924050632;16;5;5;0;5,063291139240507;1,582278481012658;1,582278481012658;0,00000000000000000
8959;Branderup (Tønder Municipality);569;331;58172,23198594025;12;2108,963093145870;0;0,00000000000000;5;878,7346221441126;25;11;4;0;4,393673110720562;1,933216168717047;0,702987697715290;0,00000000000000000
8960;Toftlund (Tønder Municipality);3708;2557;68959,00755124056;59;1591,154261057174;2;53,93743257820928;30;809,0614886731391;323;139;82;0;8,710895361380798;3,748651564185545;2,211434735706580;0,00000000000000000
8961;Haderslev Vor Frue Domsogn (Haderslev Municipality);13751;9194;66860,59195694858;266;1934,404770562141;5;36,36099192785979;147;1069,0131626790778;1056;433;262;1;7,679441495163989;3,148861900952658;1,905315977019853;0,00727219838557196
8962;Gammel Haderslev (Haderslev Municipality);7261;5091;70114,30932378460;139;1914,336868199973;0;0,00000000000000;56;771,2436303539457;652;312;140;1;8,979479410549510;4,296928797686269;1,928109075884864;0,01377220768489189
8963;Åstrup (Haderslev Municipality);1449;1022;70531,40096618357;26;1794,340924775707;0;0,00000000000000;13;897,1704623878536;73;28;21;0;5,037957211870255;1,932367149758454;1,449275362318841;0,00000000000000000
