"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-07-31;20-29;Syddanmark;183;1228
2021-07-31;30-39;Syddanmark;285;158
2021-07-31;40-49;Syddanmark;102;1773
2021-07-31;50-59;Syddanmark;43;163
2021-07-31;60-69;Syddanmark;15;31
2021-07-31;70-79;Syddanmark;7;10
2021-07-31;80-89;Syddanmark;3;1
2021-07-31;10-19;Hovedstaden;816;514
2021-07-31;20-29;Hovedstaden;394;2970
2021-07-31;30-39;Hovedstaden;929;1999
2021-07-31;40-49;Hovedstaden;114;1957
2021-07-31;50-59;Hovedstaden;51;202
2021-07-31;60-69;Hovedstaden;19;43
2021-07-31;70-79;Hovedstaden;6;17
2021-07-31;80-89;Hovedstaden;2;4
;;NA;0;4
2021-07-31;10-19;Sjælland;609;136
2021-07-31;20-29;Sjælland;104;340
2021-07-31;30-39;Sjælland;162;145
2021-07-31;40-49;Sjælland;74;349
2021-07-31;50-59;Sjælland;27;40
2021-07-31;60-69;Sjælland;9;10
2021-07-31;70-79;Sjælland;4;3
2021-07-31;80-89;Sjælland;1;1
2021-08-01;10-19;Nordjylland;644;758
2021-08-01;20-29;Nordjylland;124;1502
2021-08-01;30-39;Nordjylland;110;424
2021-08-01;40-49;Nordjylland;53;2703
2021-08-01;50-59;Nordjylland;21;217
2021-08-01;60-69;Nordjylland;3;47
2021-08-01;70-79;Nordjylland;3;10
;;NA;0;7
2021-08-01;10-19;Midtjylland;299;101
2021-08-01;20-29;Midtjylland;239;528
2021-08-01;30-39;Midtjylland;248;136
2021-08-01;40-49;Midtjylland;28;354
2021-08-01;50-59;Midtjylland;2;31
2021-08-01;60-69;Midtjylland;5;10
;;NA;0;1
2021-08-01;10-19;Syddanmark;870;822
2021-08-01;20-29;Syddanmark;240;909
2021-08-01;30-39;Syddanmark;511;199
2021-08-01;40-49;Syddanmark;89;1481
2021-08-01;50-59;Syddanmark;28;225
2021-08-01;60-69;Syddanmark;5;25
2021-08-01;70-79;Syddanmark;1;4
2021-08-01;10-19;Hovedstaden;1781;541
2021-08-01;20-29;Hovedstaden;597;1671
2021-08-01;30-39;Hovedstaden;1307;1430
2021-08-01;40-49;Hovedstaden;220;2778
2021-08-01;50-59;Hovedstaden;89;131
2021-08-01;60-69;Hovedstaden;26;28
2021-08-01;70-79;Hovedstaden;8;10
2021-08-01;80-89;Hovedstaden;4;2
2021-08-01;90+;Hovedstaden;1;0
2021-08-01;10-19;Sjælland;758;234
2021-08-01;20-29;Sjælland;163;640
2021-08-01;30-39;Sjælland;224;472
2021-08-01;40-49;Sjælland;82;658
2021-08-01;50-59;Sjælland;26;87
2021-08-01;60-69;Sjælland;5;13
2021-08-01;70-79;Sjælland;3;4
2021-08-01;80-89;Sjælland;1;0
2021-08-02;10-19;Nordjylland;644;464
2021-08-02;20-29;Nordjylland;219;1439
2021-08-02;30-39;Nordjylland;186;799
2021-08-02;40-49;Nordjylland;57;1197
2021-08-02;50-59;Nordjylland;26;133
2021-08-02;60-69;Nordjylland;3;30
;;NA;0;10
;;NA;0;2
