Date;Year;Age;Sex;Population;Daily_deaths
2021-08-20;2021;65-69;Female;163852; 3
2021-08-20;2021;70-74;Male;149499;10
2021-08-20;2021;70-74;Female;162406; 7
2021-08-20;2021;75-79;Male;125586;10
2021-08-20;2021;75-79;Female;142076;11
2021-08-20;2021;80-84;Male; 69552; 9
2021-08-20;2021;80-84;Female; 88329; 5
2021-08-20;2021;85-89;Male; 33148;21
2021-08-20;2021;85-89;Female; 50931;14
2021-08-20;2021;90-94;Male; 11095; 6
2021-08-20;2021;90-94;Female; 23783;18
2021-08-20;2021;95-99;Male;  2113; 3
2021-08-20;2021;95-99;Female;  7469; 3
2021-08-20;2021;100+;Male;   182; 0
2021-08-20;2021;100+;Female;  1049; 2
2021-08-21;2021;0-4;Male;159616; 0
2021-08-21;2021;0-4;Female;151094; 0
2021-08-21;2021;5-9;Male;153902; 0
2021-08-21;2021;5-9;Female;145996; 0
2021-08-21;2021;10-14;Male;172489; 0
2021-08-21;2021;10-14;Female;163504; 0
2021-08-21;2021;15-19;Male;174065; 1
2021-08-21;2021;15-19;Female;166351; 0
2021-08-21;2021;20-24;Male;190440; 1
2021-08-21;2021;20-24;Female;182547; 0
2021-08-21;2021;25-29;Male;205462; 0
2021-08-21;2021;25-29;Female;196996; 0
2021-08-21;2021;30-34;Male;190728; 0
2021-08-21;2021;30-34;Female;182907; 0
2021-08-21;2021;35-39;Male;167754; 0
2021-08-21;2021;35-39;Female;163263; 0
2021-08-21;2021;40-44;Male;174967; 1
2021-08-21;2021;40-44;Female;173743; 0
2021-08-21;2021;45-49;Male;196490; 0
2021-08-21;2021;45-49;Female;197259; 1
2021-08-21;2021;50-54;Male;199625; 2
2021-08-21;2021;50-54;Female;197330; 0
2021-08-21;2021;55-59;Male;203904; 2
2021-08-21;2021;55-59;Female;202673; 2
2021-08-21;2021;60-64;Male;173413; 0
2021-08-21;2021;60-64;Female;176026; 1
2021-08-21;2021;65-69;Male;156575;10
2021-08-21;2021;65-69;Female;163852; 5
2021-08-21;2021;70-74;Male;149499; 5
2021-08-21;2021;70-74;Female;162406; 0
2021-08-21;2021;75-79;Male;125586;14
2021-08-21;2021;75-79;Female;142076; 8
2021-08-21;2021;80-84;Male; 69552;12
2021-08-21;2021;80-84;Female; 88329; 9
2021-08-21;2021;85-89;Male; 33148;14
2021-08-21;2021;85-89;Female; 50931;15
2021-08-21;2021;90-94;Male; 11095; 3
2021-08-21;2021;90-94;Female; 23783;10
2021-08-21;2021;95-99;Male;  2113; 2
2021-08-21;2021;95-99;Female;  7469; 5
2021-08-21;2021;100+;Male;   182; 0
2021-08-21;2021;100+;Female;  1049; 0
2021-08-22;2021;0-4;Male;159616; 1
2021-08-22;2021;0-4;Female;151094; 0
2021-08-22;2021;5-9;Male;153902; 0
2021-08-22;2021;5-9;Female;145996; 0
2021-08-22;2021;10-14;Male;172489; 0
2021-08-22;2021;10-14;Female;163504; 0
2021-08-22;2021;15-19;Male;174065; 1
2021-08-22;2021;15-19;Female;166351; 0
2021-08-22;2021;20-24;Male;190440; 0
2021-08-22;2021;20-24;Female;182547; 0
2021-08-22;2021;25-29;Male;205462; 0
2021-08-22;2021;25-29;Female;196996; 0
2021-08-22;2021;30-34;Male;190728; 0
2021-08-22;2021;30-34;Female;182907; 0
2021-08-22;2021;35-39;Male;167754; 0
2021-08-22;2021;35-39;Female;163263; 0
2021-08-22;2021;40-44;Male;174967; 0
2021-08-22;2021;40-44;Female;173743; 0
2021-08-22;2021;45-49;Male;196490; 1
2021-08-22;2021;45-49;Female;197259; 1
2021-08-22;2021;50-54;Male;199625; 1
2021-08-22;2021;50-54;Female;197330; 0
2021-08-22;2021;55-59;Male;203904; 5
2021-08-22;2021;55-59;Female;202673; 1
2021-08-22;2021;60-64;Male;173413; 6
2021-08-22;2021;60-64;Female;176026; 6
2021-08-22;2021;65-69;Male;156575; 7
2021-08-22;2021;65-69;Female;163852; 2
2021-08-22;2021;70-74;Male;149499; 4
2021-08-22;2021;70-74;Female;162406; 8
2021-08-22;2021;75-79;Male;125586; 7
2021-08-22;2021;75-79;Female;142076;13
2021-08-22;2021;80-84;Male; 69552; 9
2021-08-22;2021;80-84;Female; 88329;11
2021-08-22;2021;85-89;Male; 33148;13
2021-08-22;2021;85-89;Female; 50931;13
2021-08-22;2021;90-94;Male; 11095; 9
2021-08-22;2021;90-94;Female; 23783; 6
2021-08-22;2021;95-99;Male;  2113; 2
2021-08-22;2021;95-99;Female;  7469; 4
2021-08-22;2021;100+;Male;   182; 1
2021-08-22;2021;100+;Female;  1049; 1
2021-08-23;2021;0-4;Male;159616; 1
2021-08-23;2021;0-4;Female;151094; 1
2021-08-23;2021;5-9;Male;153902; 0
2021-08-23;2021;5-9;Female;145996; 0
2021-08-23;2021;10-14;Male;172489; 0
2021-08-23;2021;10-14;Female;163504; 0
2021-08-23;2021;15-19;Male;174065; 0
2021-08-23;2021;15-19;Female;166351; 0
2021-08-23;2021;20-24;Male;190440; 0
2021-08-23;2021;20-24;Female;182547; 0
2021-08-23;2021;25-29;Male;205462; 0
2021-08-23;2021;25-29;Female;196996; 0
2021-08-23;2021;30-34;Male;190728; 0
2021-08-23;2021;30-34;Female;182907; 0
2021-08-23;2021;35-39;Male;167754; 1
2021-08-23;2021;35-39;Female;163263; 0
2021-08-23;2021;40-44;Male;174967; 1
2021-08-23;2021;40-44;Female;173743; 0
2021-08-23;2021;45-49;Male;196490; 0
2021-08-23;2021;45-49;Female;197259; 0
2021-08-23;2021;50-54;Male;199625; 1
2021-08-23;2021;50-54;Female;197330; 0
2021-08-23;2021;55-59;Male;203904; 3
2021-08-23;2021;55-59;Female;202673; 2
2021-08-23;2021;60-64;Male;173413; 5
2021-08-23;2021;60-64;Female;176026; 0
2021-08-23;2021;65-69;Male;156575; 6
2021-08-23;2021;65-69;Female;163852; 5
2021-08-23;2021;70-74;Male;149499;10
2021-08-23;2021;70-74;Female;162406; 6
2021-08-23;2021;75-79;Male;125586;12
2021-08-23;2021;75-79;Female;142076;10
2021-08-23;2021;80-84;Male; 69552;15
2021-08-23;2021;80-84;Female; 88329;16
2021-08-23;2021;85-89;Male; 33148; 5
2021-08-23;2021;85-89;Female; 50931;11
2021-08-23;2021;90-94;Male; 11095; 8
2021-08-23;2021;90-94;Female; 23783; 8
2021-08-23;2021;95-99;Male;  2113; 0
2021-08-23;2021;95-99;Female;  7469; 3
2021-08-23;2021;100+;Male;   182; 0
2021-08-23;2021;100+;Female;  1049; 0
2021-08-24;2021;0-4;Male;159616; 0
2021-08-24;2021;0-4;Female;151094; 0
2021-08-24;2021;5-9;Male;153902; 0
2021-08-24;2021;5-9;Female;145996; 0
2021-08-24;2021;10-14;Male;172489; 0
2021-08-24;2021;10-14;Female;163504; 0
2021-08-24;2021;15-19;Male;174065; 1
2021-08-24;2021;15-19;Female;166351; 0
2021-08-24;2021;20-24;Male;190440; 0
2021-08-24;2021;20-24;Female;182547; 0
2021-08-24;2021;25-29;Male;205462; 0
2021-08-24;2021;25-29;Female;196996; 0
2021-08-24;2021;30-34;Male;190728; 0
2021-08-24;2021;30-34;Female;182907; 0
2021-08-24;2021;35-39;Male;167754; 0
2021-08-24;2021;35-39;Female;163263; 0
2021-08-24;2021;40-44;Male;174967; 1
2021-08-24;2021;40-44;Female;173743; 0
2021-08-24;2021;45-49;Male;196490; 0
2021-08-24;2021;45-49;Female;197259; 1
2021-08-24;2021;50-54;Male;199625; 0
2021-08-24;2021;50-54;Female;197330; 1
2021-08-24;2021;55-59;Male;203904; 2
2021-08-24;2021;55-59;Female;202673; 1
2021-08-24;2021;60-64;Male;173413; 5
2021-08-24;2021;60-64;Female;176026; 3
2021-08-24;2021;65-69;Male;156575; 6
2021-08-24;2021;65-69;Female;163852; 6
2021-08-24;2021;70-74;Male;149499;11
2021-08-24;2021;70-74;Female;162406; 9
2021-08-24;2021;75-79;Male;125586;17
2021-08-24;2021;75-79;Female;142076; 8
2021-08-24;2021;80-84;Male; 69552;13
2021-08-24;2021;80-84;Female; 88329;14
2021-08-24;2021;85-89;Male; 33148;14
2021-08-24;2021;85-89;Female; 50931;19
2021-08-24;2021;90-94;Male; 11095; 8
2021-08-24;2021;90-94;Female; 23783; 9
2021-08-24;2021;95-99;Male;  2113; 0
2021-08-24;2021;95-99;Female;  7469; 7
2021-08-24;2021;100+;Male;   182; 1
2021-08-24;2021;100+;Female;  1049; 1
2021-08-25;2021;0-4;Male;159616; 0
2021-08-25;2021;0-4;Female;151094; 2
2021-08-25;2021;5-9;Male;153902; 0
2021-08-25;2021;5-9;Female;145996; 1
2021-08-25;2021;10-14;Male;172489; 0
2021-08-25;2021;10-14;Female;163504; 0
2021-08-25;2021;15-19;Male;174065; 1
2021-08-25;2021;15-19;Female;166351; 0
2021-08-25;2021;20-24;Male;190440; 2
2021-08-25;2021;20-24;Female;182547; 0
2021-08-25;2021;25-29;Male;205462; 0
2021-08-25;2021;25-29;Female;196996; 0
2021-08-25;2021;30-34;Male;190728; 1
2021-08-25;2021;30-34;Female;182907; 0
2021-08-25;2021;35-39;Male;167754; 0
2021-08-25;2021;35-39;Female;163263; 0
2021-08-25;2021;40-44;Male;174967; 0
2021-08-25;2021;40-44;Female;173743; 1
2021-08-25;2021;45-49;Male;196490; 3
2021-08-25;2021;45-49;Female;197259; 1
2021-08-25;2021;50-54;Male;199625; 3
2021-08-25;2021;50-54;Female;197330; 1
2021-08-25;2021;55-59;Male;203904; 2
2021-08-25;2021;55-59;Female;202673; 1
2021-08-25;2021;60-64;Male;173413; 5
2021-08-25;2021;60-64;Female;176026; 2
2021-08-25;2021;65-69;Male;156575; 9
2021-08-25;2021;65-69;Female;163852; 6
2021-08-25;2021;70-74;Male;149499;16
2021-08-25;2021;70-74;Female;162406; 8
2021-08-25;2021;75-79;Male;125586;11
2021-08-25;2021;75-79;Female;142076;12
2021-08-25;2021;80-84;Male; 69552; 7
2021-08-25;2021;80-84;Female; 88329;12
2021-08-25;2021;85-89;Male; 33148;13
2021-08-25;2021;85-89;Female; 50931;15
2021-08-25;2021;90-94;Male; 11095; 4
2021-08-25;2021;90-94;Female; 23783;12
2021-08-25;2021;95-99;Male;  2113; 3
2021-08-25;2021;95-99;Female;  7469; 8
2021-08-25;2021;100+;Male;   182; 0
2021-08-25;2021;100+;Female;  1049; 3
2021-08-26;2021;0-4;Male;159616; 0
2021-08-26;2021;0-4;Female;151094; 0
2021-08-26;2021;5-9;Male;153902; 0
2021-08-26;2021;5-9;Female;145996; 0
2021-08-26;2021;10-14;Male;172489; 0
2021-08-26;2021;10-14;Female;163504; 0
2021-08-26;2021;15-19;Male;174065; 0
2021-08-26;2021;15-19;Female;166351; 0
2021-08-26;2021;20-24;Male;190440; 0
2021-08-26;2021;20-24;Female;182547; 0
2021-08-26;2021;25-29;Male;205462; 0
2021-08-26;2021;25-29;Female;196996; 0
2021-08-26;2021;30-34;Male;190728; 1
2021-08-26;2021;30-34;Female;182907; 0
2021-08-26;2021;35-39;Male;167754; 0
2021-08-26;2021;35-39;Female;163263; 0
2021-08-26;2021;40-44;Male;174967; 0
2021-08-26;2021;40-44;Female;173743; 0
2021-08-26;2021;45-49;Male;196490; 1
2021-08-26;2021;45-49;Female;197259; 3
2021-08-26;2021;50-54;Male;199625; 3
2021-08-26;2021;50-54;Female;197330; 2
2021-08-26;2021;55-59;Male;203904; 3
2021-08-26;2021;55-59;Female;202673; 5
2021-08-26;2021;60-64;Male;173413; 5
2021-08-26;2021;60-64;Female;176026; 1
2021-08-26;2021;65-69;Male;156575; 3
2021-08-26;2021;65-69;Female;163852; 2
2021-08-26;2021;70-74;Male;149499;11
2021-08-26;2021;70-74;Female;162406; 7
2021-08-26;2021;75-79;Male;125586;12
2021-08-26;2021;75-79;Female;142076;11
2021-08-26;2021;80-84;Male; 69552;14
2021-08-26;2021;80-84;Female; 88329;13
2021-08-26;2021;85-89;Male; 33148;15
2021-08-26;2021;85-89;Female; 50931;12
2021-08-26;2021;90-94;Male; 11095; 3
2021-08-26;2021;90-94;Female; 23783;12
2021-08-26;2021;95-99;Male;  2113; 1
2021-08-26;2021;95-99;Female;  7469; 5
2021-08-26;2021;100+;Male;   182; 0
2021-08-26;2021;100+;Female;  1049; 1
2021-08-27;2021;0-4;Male;159616; 1
2021-08-27;2021;0-4;Female;151094; 0
2021-08-27;2021;5-9;Male;153902; 0
2021-08-27;2021;5-9;Female;145996; 0
2021-08-27;2021;10-14;Male;172489; 0
2021-08-27;2021;10-14;Female;163504; 0
2021-08-27;2021;15-19;Male;174065; 0
2021-08-27;2021;15-19;Female;166351; 0
2021-08-27;2021;20-24;Male;190440; 1
2021-08-27;2021;20-24;Female;182547; 0
2021-08-27;2021;25-29;Male;205462; 0
2021-08-27;2021;25-29;Female;196996; 0
2021-08-27;2021;30-34;Male;190728; 0
2021-08-27;2021;30-34;Female;182907; 0
2021-08-27;2021;35-39;Male;167754; 1
2021-08-27;2021;35-39;Female;163263; 0
2021-08-27;2021;40-44;Male;174967; 0
2021-08-27;2021;40-44;Female;173743; 1
2021-08-27;2021;45-49;Male;196490; 2
2021-08-27;2021;45-49;Female;197259; 1
2021-08-27;2021;50-54;Male;199625; 2
2021-08-27;2021;50-54;Female;197330; 1
2021-08-27;2021;55-59;Male;203904; 2
2021-08-27;2021;55-59;Female;202673; 2
2021-08-27;2021;60-64;Male;173413; 1
2021-08-27;2021;60-64;Female;176026; 4
2021-08-27;2021;65-69;Male;156575;12
2021-08-27;2021;65-69;Female;163852; 7
2021-08-27;2021;70-74;Male;149499; 9
2021-08-27;2021;70-74;Female;162406; 7
2021-08-27;2021;75-79;Male;125586;22
2021-08-27;2021;75-79;Female;142076;10
2021-08-27;2021;80-84;Male; 69552;13
2021-08-27;2021;80-84;Female; 88329;12
2021-08-27;2021;85-89;Male; 33148;11
2021-08-27;2021;85-89;Female; 50931;13
2021-08-27;2021;90-94;Male; 11095; 7
2021-08-27;2021;90-94;Female; 23783;12
2021-08-27;2021;95-99;Male;  2113; 1
2021-08-27;2021;95-99;Female;  7469; 5
2021-08-27;2021;100+;Male;   182; 0
2021-08-27;2021;100+;Female;  1049; 0
2021-08-28;2021;0-4;Male;159616; 0
2021-08-28;2021;0-4;Female;151094; 0
2021-08-28;2021;5-9;Male;153902; 1
2021-08-28;2021;5-9;Female;145996; 0
2021-08-28;2021;10-14;Male;172489; 0
2021-08-28;2021;10-14;Female;163504; 0
2021-08-28;2021;15-19;Male;174065; 0
2021-08-28;2021;15-19;Female;166351; 0
2021-08-28;2021;20-24;Male;190440; 0
2021-08-28;2021;20-24;Female;182547; 0
2021-08-28;2021;25-29;Male;205462; 0
2021-08-28;2021;25-29;Female;196996; 0
2021-08-28;2021;30-34;Male;190728; 0
2021-08-28;2021;30-34;Female;182907; 1
2021-08-28;2021;35-39;Male;167754; 0
2021-08-28;2021;35-39;Female;163263; 0
2021-08-28;2021;40-44;Male;174967; 1
2021-08-28;2021;40-44;Female;173743; 0
2021-08-28;2021;45-49;Male;196490; 0
2021-08-28;2021;45-49;Female;197259; 0
2021-08-28;2021;50-54;Male;199625; 1
2021-08-28;2021;50-54;Female;197330; 2
2021-08-28;2021;55-59;Male;203904; 1
2021-08-28;2021;55-59;Female;202673; 5
2021-08-28;2021;60-64;Male;173413; 3
2021-08-28;2021;60-64;Female;176026; 4
2021-08-28;2021;65-69;Male;156575; 8
2021-08-28;2021;65-69;Female;163852; 3
2021-08-28;2021;70-74;Male;149499;12
2021-08-28;2021;70-74;Female;162406;13
2021-08-28;2021;75-79;Male;125586;15
2021-08-28;2021;75-79;Female;142076;12
2021-08-28;2021;80-84;Male; 69552;10
2021-08-28;2021;80-84;Female; 88329; 7
2021-08-28;2021;85-89;Male; 33148;12
2021-08-28;2021;85-89;Female; 50931;12
2021-08-28;2021;90-94;Male; 11095;13
2021-08-28;2021;90-94;Female; 23783;11
2021-08-28;2021;95-99;Male;  2113; 3
2021-08-28;2021;95-99;Female;  7469; 6
2021-08-28;2021;100+;Male;   182; 0
2021-08-28;2021;100+;Female;  1049; 2
2021-08-29;2021;0-4;Male;159616; 0
2021-08-29;2021;0-4;Female;151094; 0
2021-08-29;2021;5-9;Male;153902; 0
2021-08-29;2021;5-9;Female;145996; 0
2021-08-29;2021;10-14;Male;172489; 0
2021-08-29;2021;10-14;Female;163504; 0
2021-08-29;2021;15-19;Male;174065; 0
2021-08-29;2021;15-19;Female;166351; 0
2021-08-29;2021;20-24;Male;190440; 0
2021-08-29;2021;20-24;Female;182547; 0
2021-08-29;2021;25-29;Male;205462; 0
2021-08-29;2021;25-29;Female;196996; 0
2021-08-29;2021;30-34;Male;190728; 0
2021-08-29;2021;30-34;Female;182907; 1
2021-08-29;2021;35-39;Male;167754; 0
2021-08-29;2021;35-39;Female;163263; 0
2021-08-29;2021;40-44;Male;174967; 0
2021-08-29;2021;40-44;Female;173743; 0
2021-08-29;2021;45-49;Male;196490; 1
2021-08-29;2021;45-49;Female;197259; 1
2021-08-29;2021;50-54;Male;199625; 3
2021-08-29;2021;50-54;Female;197330; 1
2021-08-29;2021;55-59;Male;203904; 0
2021-08-29;2021;55-59;Female;202673; 1
2021-08-29;2021;60-64;Male;173413; 5
2021-08-29;2021;60-64;Female;176026; 2
2021-08-29;2021;65-69;Male;156575; 6
2021-08-29;2021;65-69;Female;163852; 5
2021-08-29;2021;70-74;Male;149499; 9
2021-08-29;2021;70-74;Female;162406; 7
2021-08-29;2021;75-79;Male;125586;12
2021-08-29;2021;75-79;Female;142076;14
2021-08-29;2021;80-84;Male; 69552;12
2021-08-29;2021;80-84;Female; 88329;12
2021-08-29;2021;85-89;Male; 33148;18
2021-08-29;2021;85-89;Female; 50931;12
2021-08-29;2021;90-94;Male; 11095; 6
2021-08-29;2021;90-94;Female; 23783;10
2021-08-29;2021;95-99;Male;  2113; 3
2021-08-29;2021;95-99;Female;  7469; 4
2021-08-29;2021;100+;Male;   182; 0
2021-08-29;2021;100+;Female;  1049; 0
2021-08-30;2021;0-4;Male;159616; 1
2021-08-30;2021;0-4;Female;151094; 0
2021-08-30;2021;5-9;Male;153902; 0
2021-08-30;2021;5-9;Female;145996; 0
2021-08-30;2021;10-14;Male;172489; 0
2021-08-30;2021;10-14;Female;163504; 0
2021-08-30;2021;15-19;Male;174065; 0
2021-08-30;2021;15-19;Female;166351; 0
2021-08-30;2021;20-24;Male;190440; 1
2021-08-30;2021;20-24;Female;182547; 0
2021-08-30;2021;25-29;Male;205462; 0
2021-08-30;2021;25-29;Female;196996; 0
2021-08-30;2021;30-34;Male;190728; 0
2021-08-30;2021;30-34;Female;182907; 0
2021-08-30;2021;35-39;Male;167754; 0
2021-08-30;2021;35-39;Female;163263; 0
2021-08-30;2021;40-44;Male;174967; 0
2021-08-30;2021;40-44;Female;173743; 0
2021-08-30;2021;45-49;Male;196490; 2
2021-08-30;2021;45-49;Female;197259; 2
2021-08-30;2021;50-54;Male;199625; 0
2021-08-30;2021;50-54;Female;197330; 2
2021-08-30;2021;55-59;Male;203904; 2
2021-08-30;2021;55-59;Female;202673; 3
2021-08-30;2021;60-64;Male;173413; 2
2021-08-30;2021;60-64;Female;176026; 1
2021-08-30;2021;65-69;Male;156575; 8
2021-08-30;2021;65-69;Female;163852; 2
2021-08-30;2021;70-74;Male;149499;16
2021-08-30;2021;70-74;Female;162406; 6
2021-08-30;2021;75-79;Male;125586;11
2021-08-30;2021;75-79;Female;142076;12
2021-08-30;2021;80-84;Male; 69552;14
2021-08-30;2021;80-84;Female; 88329; 8
2021-08-30;2021;85-89;Male; 33148;11
2021-08-30;2021;85-89;Female; 50931;15
2021-08-30;2021;90-94;Male; 11095;11
2021-08-30;2021;90-94;Female; 23783; 8
2021-08-30;2021;95-99;Male;  2113; 0
2021-08-30;2021;95-99;Female;  7469; 4
2021-08-30;2021;100+;Male;   182; 1
2021-08-30;2021;100+;Female;  1049; 2
2021-08-31;2021;0-4;Male;159616; 0
2021-08-31;2021;0-4;Female;151094; 0
2021-08-31;2021;5-9;Male;153902; 0
2021-08-31;2021;5-9;Female;145996; 0
2021-08-31;2021;10-14;Male;172489; 0
2021-08-31;2021;10-14;Female;163504; 0
2021-08-31;2021;15-19;Male;174065; 0
2021-08-31;2021;15-19;Female;166351; 0
2021-08-31;2021;20-24;Male;190440; 0
2021-08-31;2021;20-24;Female;182547; 0
2021-08-31;2021;25-29;Male;205462; 0
2021-08-31;2021;25-29;Female;196996; 1
2021-08-31;2021;30-34;Male;190728; 0
2021-08-31;2021;30-34;Female;182907; 0
2021-08-31;2021;35-39;Male;167754; 1
2021-08-31;2021;35-39;Female;163263; 0
2021-08-31;2021;40-44;Male;174967; 0
2021-08-31;2021;40-44;Female;173743; 1
2021-08-31;2021;45-49;Male;196490; 0
2021-08-31;2021;45-49;Female;197259; 0
2021-08-31;2021;50-54;Male;199625; 2
2021-08-31;2021;50-54;Female;197330; 2
2021-08-31;2021;55-59;Male;203904; 2
2021-08-31;2021;55-59;Female;202673; 2
2021-08-31;2021;60-64;Male;173413; 5
2021-08-31;2021;60-64;Female;176026; 1
2021-08-31;2021;65-69;Male;156575; 5
2021-08-31;2021;65-69;Female;163852; 3
2021-08-31;2021;70-74;Male;149499;12
2021-08-31;2021;70-74;Female;162406; 2
2021-08-31;2021;75-79;Male;125586; 7
2021-08-31;2021;75-79;Female;142076; 8
2021-08-31;2021;80-84;Male; 69552;11
2021-08-31;2021;80-84;Female; 88329;17
2021-08-31;2021;85-89;Male; 33148;14
2021-08-31;2021;85-89;Female; 50931;17
2021-08-31;2021;90-94;Male; 11095;12
2021-08-31;2021;90-94;Female; 23783;13
2021-08-31;2021;95-99;Male;  2113; 3
2021-08-31;2021;95-99;Female;  7469; 8
2021-08-31;2021;100+;Male;   182; 0
2021-08-31;2021;100+;Female;  1049; 3
2021-09-01;2021;0-4;Male;159616; 0
2021-09-01;2021;0-4;Female;151094; 1
2021-09-01;2021;5-9;Male;153902; 0
2021-09-01;2021;5-9;Female;145996; 0
2021-09-01;2021;10-14;Male;172489; 0
2021-09-01;2021;10-14;Female;163504; 0
2021-09-01;2021;15-19;Male;174065; 0
2021-09-01;2021;15-19;Female;166351; 0
2021-09-01;2021;20-24;Male;190440; 0
2021-09-01;2021;20-24;Female;182547; 0
2021-09-01;2021;25-29;Male;205462; 0
2021-09-01;2021;25-29;Female;196996; 1
2021-09-01;2021;30-34;Male;190728; 0
2021-09-01;2021;30-34;Female;182907; 0
2021-09-01;2021;35-39;Male;167754; 2
2021-09-01;2021;35-39;Female;163263; 0
2021-09-01;2021;40-44;Male;174967; 0
2021-09-01;2021;40-44;Female;173743; 0
2021-09-01;2021;45-49;Male;196490; 3
2021-09-01;2021;45-49;Female;197259; 0
2021-09-01;2021;50-54;Male;199625; 1
2021-09-01;2021;50-54;Female;197330; 1
2021-09-01;2021;55-59;Male;203904; 1
2021-09-01;2021;55-59;Female;202673; 5
2021-09-01;2021;60-64;Male;173413; 0
2021-09-01;2021;60-64;Female;176026; 1
2021-09-01;2021;65-69;Male;156575; 8
2021-09-01;2021;65-69;Female;163852; 5
2021-09-01;2021;70-74;Male;149499;10
2021-09-01;2021;70-74;Female;162406; 7
2021-09-01;2021;75-79;Male;125586;11
2021-09-01;2021;75-79;Female;142076; 6
2021-09-01;2021;80-84;Male; 69552;14
2021-09-01;2021;80-84;Female; 88329;10
2021-09-01;2021;85-89;Male; 33148; 7
2021-09-01;2021;85-89;Female; 50931; 9
2021-09-01;2021;90-94;Male; 11095; 5
2021-09-01;2021;90-94;Female; 23783;11
2021-09-01;2021;95-99;Male;  2113; 4
2021-09-01;2021;95-99;Female;  7469; 5
2021-09-01;2021;100+;Male;   182; 0
2021-09-01;2021;100+;Female;  1049; 3
2021-09-02;2021;0-4;Male;159616; 1
2021-09-02;2021;0-4;Female;151094; 2
2021-09-02;2021;5-9;Male;153902; 0
2021-09-02;2021;5-9;Female;145996; 0
2021-09-02;2021;10-14;Male;172489; 0
2021-09-02;2021;10-14;Female;163504; 1
2021-09-02;2021;15-19;Male;174065; 0
2021-09-02;2021;15-19;Female;166351; 0
2021-09-02;2021;20-24;Male;190440; 0
2021-09-02;2021;20-24;Female;182547; 0
2021-09-02;2021;25-29;Male;205462; 0
2021-09-02;2021;25-29;Female;196996; 0
2021-09-02;2021;30-34;Male;190728; 0
2021-09-02;2021;30-34;Female;182907; 0
2021-09-02;2021;35-39;Male;167754; 1
2021-09-02;2021;35-39;Female;163263; 0
2021-09-02;2021;40-44;Male;174967; 1
2021-09-02;2021;40-44;Female;173743; 0
2021-09-02;2021;45-49;Male;196490; 3
2021-09-02;2021;45-49;Female;197259; 2
2021-09-02;2021;50-54;Male;199625; 0
2021-09-02;2021;50-54;Female;197330; 2
2021-09-02;2021;55-59;Male;203904; 2
2021-09-02;2021;55-59;Female;202673; 2
2021-09-02;2021;60-64;Male;173413; 5
2021-09-02;2021;60-64;Female;176026; 2
2021-09-02;2021;65-69;Male;156575; 4
2021-09-02;2021;65-69;Female;163852; 2
2021-09-02;2021;70-74;Male;149499;21
2021-09-02;2021;70-74;Female;162406; 4
2021-09-02;2021;75-79;Male;125586;20
2021-09-02;2021;75-79;Female;142076;12
2021-09-02;2021;80-84;Male; 69552; 7
2021-09-02;2021;80-84;Female; 88329;19
2021-09-02;2021;85-89;Male; 33148;15
2021-09-02;2021;85-89;Female; 50931;17
2021-09-02;2021;90-94;Male; 11095; 5
2021-09-02;2021;90-94;Female; 23783;12
2021-09-02;2021;95-99;Male;  2113; 3
2021-09-02;2021;95-99;Female;  7469; 4
2021-09-02;2021;100+;Male;   182; 0
2021-09-02;2021;100+;Female;  1049; 0
2021-09-03;2021;0-4;Male;159616; 0
2021-09-03;2021;0-4;Female;151094; 0
2021-09-03;2021;5-9;Male;153902; 0
2021-09-03;2021;5-9;Female;145996; 0
2021-09-03;2021;10-14;Male;172489; 0
2021-09-03;2021;10-14;Female;163504; 0
2021-09-03;2021;15-19;Male;174065; 0
2021-09-03;2021;15-19;Female;166351; 1
2021-09-03;2021;20-24;Male;190440; 0
2021-09-03;2021;20-24;Female;182547; 0
2021-09-03;2021;25-29;Male;205462; 1
2021-09-03;2021;25-29;Female;196996; 0
2021-09-03;2021;30-34;Male;190728; 0
2021-09-03;2021;30-34;Female;182907; 0
2021-09-03;2021;35-39;Male;167754; 1
2021-09-03;2021;35-39;Female;163263; 0
2021-09-03;2021;40-44;Male;174967; 2
2021-09-03;2021;40-44;Female;173743; 0
2021-09-03;2021;45-49;Male;196490; 2
2021-09-03;2021;45-49;Female;197259; 2
2021-09-03;2021;50-54;Male;199625; 3
2021-09-03;2021;50-54;Female;197330; 0
2021-09-03;2021;55-59;Male;203904; 2
2021-09-03;2021;55-59;Female;202673; 4
2021-09-03;2021;60-64;Male;173413; 4
2021-09-03;2021;60-64;Female;176026; 4
2021-09-03;2021;65-69;Male;156575; 6
2021-09-03;2021;65-69;Female;163852;11
2021-09-03;2021;70-74;Male;149499;13
2021-09-03;2021;70-74;Female;162406; 9
2021-09-03;2021;75-79;Male;125586;13
2021-09-03;2021;75-79;Female;142076;14
2021-09-03;2021;80-84;Male; 69552;10
2021-09-03;2021;80-84;Female; 88329;15
2021-09-03;2021;85-89;Male; 33148;11
2021-09-03;2021;85-89;Female; 50931;12
2021-09-03;2021;90-94;Male; 11095; 4
2021-09-03;2021;90-94;Female; 23783;19
2021-09-03;2021;95-99;Male;  2113; 1
2021-09-03;2021;95-99;Female;  7469; 8
2021-09-03;2021;100+;Male;   182; 1
2021-09-03;2021;100+;Female;  1049; 0
2021-09-04;2021;0-4;Male;159616; 0
2021-09-04;2021;0-4;Female;151094; 0
2021-09-04;2021;5-9;Male;153902; 0
2021-09-04;2021;5-9;Female;145996; 0
