"3. stik dato";"kommunenavn";"Antal 3. stik"
2021-12-16;Herlev;789
2021-12-16;Albertslund;524
2021-12-16;Hvidovre;1306
2021-12-16;Høje Tåstrup;953
2021-12-16;Lyngby-Taarbæk;1878
2021-12-16;Rødovre;954
2021-12-16;Ishøj;418
2021-12-16;Tårnby;1262
2021-12-16;Vallensbæk;354
2021-12-16;Furesø;1074
2021-12-16;Allerød;759
2021-12-16;Fredensborg;1153
2021-12-16;Helsingør;2188
2021-12-16;Hillerød;1120
2021-12-16;Hørsholm;591
2021-12-16;Rudersdal;1687
2021-12-16;Egedal;1312
2021-12-16;Frederikssund;1286
2021-12-16;Greve;1263
2021-12-16;Køge;1241
2021-12-16;Halsnæs;913
2021-12-16;Roskilde;2183
2021-12-16;Solrød;551
2021-12-16;Gribskov;967
2021-12-16;Odsherred;596
2021-12-16;Holbæk;1431
2021-12-16;Faxe;983
2021-12-16;Kalundborg;1150
2021-12-16;Ringsted;875
2021-12-16;Slagelse;1412
2021-12-16;Stevns;693
2021-12-16;Sorø;559
2021-12-16;Lejre;718
2021-12-16;Lolland;1028
2021-12-16;Næstved;2205
2021-12-16;Guldborgsund;1233
2021-12-16;Vordingborg;1103
2021-12-16;Bornholm;884
2021-12-16;Middelfart;1231
2021-12-16;Assens;1098
2021-12-16;Faaborg-Midtfyn;1289
2021-12-16;Kerteminde;846
2021-12-16;Nyborg;923
2021-12-16;Odense;4106
2021-12-16;Svendborg;1323
2021-12-16;Nordfyn;856
2021-12-16;Langeland;235
2021-12-16;Ærø;85
2021-12-16;Haderslev;2163
2021-12-16;Billund;919
2021-12-16;Sønderborg;3315
2021-12-16;Tønder;981
2021-12-16;Esbjerg;4019
2021-12-16;Fanø;145
2021-12-16;Varde;2188
2021-12-16;Vejen;1569
2021-12-16;Aabenraa;2147
2021-12-16;Fredericia;2106
2021-12-16;Horsens;1997
2021-12-16;Kolding;2703
2021-12-16;Vejle;3361
2021-12-16;Herning;2054
2021-12-16;Holstebro;1294
2021-12-16;Lemvig;254
2021-12-16;Struer;781
2021-12-16;Syddjurs;1318
2021-12-16;Norddjurs;1200
2021-12-16;Favrskov;1526
2021-12-16;Odder;769
2021-12-16;Randers;2751
2021-12-16;Silkeborg;2825
2021-12-16;Samsø;559
2021-12-16;Skanderborg;1843
2021-12-16;Århus;6821
2021-12-16;Ikast-Brande;1164
2021-12-16;Ringkøbing-Skjern;1386
2021-12-16;Hedensted;1467
2021-12-16;Morsø;128
2021-12-16;Skive;1465
2021-12-16;Thisted;595
2021-12-16;Viborg;2547
2021-12-16;Brønderslev;490
2021-12-16;Frederikshavn;1688
2021-12-16;Vesthimmerland;551
2021-12-16;Læsø;2
2021-12-16;Rebild;837
2021-12-16;Mariagerfjord;1724
2021-12-16;Jammerbugt;291
2021-12-16;Aalborg;4515
2021-12-16;Hjørring;508
2021-12-17;København;12281
2021-12-17;Frederiksberg;2431
2021-12-17;Ballerup;1222
2021-12-17;Brøndby;561
2021-12-17;Dragør;358
2021-12-17;Gentofte;1750
2021-12-17;Gladsaxe;1570
2021-12-17;Glostrup;416
2021-12-17;Herlev;619
2021-12-17;Albertslund;563
2021-12-17;Hvidovre;1231
2021-12-17;Høje Tåstrup;820
2021-12-17;Lyngby-Taarbæk;1371
2021-12-17;Rødovre;1184
2021-12-17;Ishøj;267
2021-12-17;Tårnby;1115
2021-12-17;Vallensbæk;283
2021-12-17;Furesø;1248
2021-12-17;Allerød;559
2021-12-17;Fredensborg;1015
2021-12-17;Helsingør;1613
2021-12-17;Hillerød;1013
2021-12-17;Hørsholm;607
2021-12-17;Rudersdal;1306
2021-12-17;Egedal;1255
2021-12-17;Frederikssund;1387
2021-12-17;Greve;1181
2021-12-17;Køge;1513
2021-12-17;Halsnæs;1080
2021-12-17;Roskilde;2206
2021-12-17;Solrød;535
2021-12-17;Gribskov;879
2021-12-17;Odsherred;757
2021-12-17;Holbæk;1923
2021-12-17;Faxe;1215
2021-12-17;Kalundborg;1147
2021-12-17;Ringsted;1015
2021-12-17;Slagelse;1600
2021-12-17;Stevns;457
2021-12-17;Sorø;723
2021-12-17;Lejre;762
2021-12-17;Lolland;1102
2021-12-17;Næstved;2180
2021-12-17;Guldborgsund;1395
2021-12-17;Vordingborg;1336
2021-12-17;Bornholm;1007
2021-12-17;Middelfart;1231
2021-12-17;Assens;856
2021-12-17;Faaborg-Midtfyn;1220
2021-12-17;Kerteminde;596
2021-12-17;Nyborg;866
2021-12-17;Odense;3878
2021-12-17;Svendborg;1258
2021-12-17;Nordfyn;770
2021-12-17;Langeland;628
2021-12-17;Ærø;557
2021-12-17;Haderslev;1847
2021-12-17;Billund;542
2021-12-17;Sønderborg;2855
2021-12-17;Tønder;781
2021-12-17;Esbjerg;4218
2021-12-17;Fanø;186
2021-12-17;Varde;1838
2021-12-17;Vejen;1497
2021-12-17;Aabenraa;1745
2021-12-17;Fredericia;1621
2021-12-17;Horsens;2576
2021-12-17;Kolding;2707
2021-12-17;Vejle;3341
2021-12-17;Herning;2339
2021-12-17;Holstebro;1690
2021-12-17;Lemvig;900
2021-12-17;Struer;633
2021-12-17;Syddjurs;1191
2021-12-17;Norddjurs;1138
2021-12-17;Favrskov;1840
2021-12-17;Odder;708
2021-12-17;Randers;2877
2021-12-17;Silkeborg;2510
2021-12-17;Samsø;17
2021-12-17;Skanderborg;2095
2021-12-17;Århus;6558
2021-12-17;Ikast-Brande;1214
2021-12-17;Ringkøbing-Skjern;1628
2021-12-17;Hedensted;1329
2021-12-17;Morsø;537
2021-12-17;Skive;1757
2021-12-17;Thisted;1220
2021-12-17;Viborg;2879
2021-12-17;Brønderslev;845
2021-12-17;Frederikshavn;970
2021-12-17;Vesthimmerland;592
2021-12-17;Læsø;2
2021-12-17;Rebild;678
2021-12-17;Mariagerfjord;1601
2021-12-17;Jammerbugt;1262
2021-12-17;Aalborg;4334
2021-12-17;Hjørring;900
2021-12-18;København;6951
2021-12-18;Frederiksberg;953
2021-12-18;Ballerup;491
2021-12-18;Brøndby;290
2021-12-18;Dragør;159
2021-12-18;Gentofte;882
2021-12-18;Gladsaxe;746
2021-12-18;Glostrup;298
2021-12-18;Herlev;258
2021-12-18;Albertslund;206
2021-12-18;Hvidovre;633
2021-12-18;Høje Tåstrup;444
2021-12-18;Lyngby-Taarbæk;599
2021-12-18;Rødovre;445
2021-12-18;Ishøj;159
2021-12-18;Tårnby;636
2021-12-18;Vallensbæk;160
2021-12-18;Furesø;422
2021-12-18;Allerød;271
2021-12-18;Fredensborg;601
2021-12-18;Helsingør;820
2021-12-18;Hillerød;494
2021-12-18;Hørsholm;380
2021-12-18;Rudersdal;835
2021-12-18;Egedal;521
2021-12-18;Frederikssund;718
2021-12-18;Greve;732
2021-12-18;Køge;1091
2021-12-18;Halsnæs;272
2021-12-18;Roskilde;1571
2021-12-18;Solrød;516
2021-12-18;Gribskov;340
2021-12-18;Odsherred;399
2021-12-18;Holbæk;1246
2021-12-18;Faxe;682
2021-12-18;Kalundborg;645
2021-12-18;Ringsted;680
2021-12-18;Slagelse;1100
2021-12-18;Stevns;366
2021-12-18;Sorø;590
2021-12-18;Lejre;611
2021-12-18;Lolland;680
2021-12-18;Næstved;1935
2021-12-18;Guldborgsund;944
2021-12-18;Vordingborg;765
2021-12-18;Bornholm;641
2021-12-18;Middelfart;430
2021-12-18;Assens;511
2021-12-18;Faaborg-Midtfyn;585
2021-12-18;Kerteminde;221
2021-12-18;Nyborg;771
2021-12-18;Odense;1629
2021-12-18;Svendborg;868
2021-12-18;Nordfyn;564
2021-12-18;Langeland;220
2021-12-18;Ærø;4
2021-12-18;Haderslev;1296
2021-12-18;Billund;473
2021-12-18;Sønderborg;1641
2021-12-18;Tønder;547
2021-12-18;Esbjerg;2209
2021-12-18;Fanø;37
2021-12-18;Varde;828
2021-12-18;Vejen;763
2021-12-18;Aabenraa;882
2021-12-18;Fredericia;894
2021-12-18;Horsens;1520
2021-12-18;Kolding;2052
2021-12-18;Vejle;2163
2021-12-18;Herning;1652
2021-12-18;Holstebro;236
2021-12-18;Lemvig;9
2021-12-18;Struer;33
2021-12-18;Syddjurs;528
2021-12-18;Norddjurs;98
2021-12-18;Favrskov;806
2021-12-18;Odder;296
2021-12-18;Randers;495
2021-12-18;Silkeborg;1815
2021-12-18;Samsø;8
2021-12-18;Skanderborg;999
2021-12-18;Århus;4808
2021-12-18;Ikast-Brande;665
2021-12-18;Ringkøbing-Skjern;928
2021-12-18;Hedensted;794
2021-12-18;Morsø;533
2021-12-18;Skive;580
2021-12-18;Thisted;456
2021-12-18;Viborg;1870
2021-12-18;Brønderslev;1085
2021-12-18;Frederikshavn;725
2021-12-18;Vesthimmerland;230
2021-12-18;Læsø;2
2021-12-18;Rebild;668
2021-12-18;Mariagerfjord;983
2021-12-18;Jammerbugt;491
2021-12-18;Aalborg;3970
2021-12-18;Hjørring;610
2021-12-19;København;4191
2021-12-19;Frederiksberg;513
2021-12-19;Ballerup;445
2021-12-19;Brøndby;284
2021-12-19;Dragør;114
2021-12-19;Gentofte;582
2021-12-19;Gladsaxe;593
2021-12-19;Glostrup;195
2021-12-19;Herlev;221
2021-12-19;Albertslund;250
2021-12-19;Hvidovre;463
2021-12-19;Høje Tåstrup;591
2021-12-19;Lyngby-Taarbæk;658
2021-12-19;Rødovre;335
2021-12-19;Ishøj;148
2021-12-19;Tårnby;366
2021-12-19;Vallensbæk;171
2021-12-19;Furesø;371
2021-12-19;Allerød;275
2021-12-19;Fredensborg;346
2021-12-19;Helsingør;410
2021-12-19;Hillerød;502
2021-12-19;Hørsholm;226
2021-12-19;Rudersdal;425
2021-12-19;Egedal;651
2021-12-19;Frederikssund;417
2021-12-19;Greve;776
2021-12-19;Køge;926
2021-12-19;Halsnæs;262
2021-12-19;Roskilde;1844
2021-12-19;Solrød;380
2021-12-19;Gribskov;336
2021-12-19;Odsherred;354
2021-12-19;Holbæk;1137
2021-12-19;Faxe;781
2021-12-19;Kalundborg;589
2021-12-19;Ringsted;695
2021-12-19;Slagelse;1177
2021-12-19;Stevns;424
2021-12-19;Sorø;520
2021-12-19;Lejre;552
2021-12-19;Lolland;582
2021-12-19;Næstved;1653
2021-12-19;Guldborgsund;962
2021-12-19;Vordingborg;840
2021-12-19;Bornholm;275
2021-12-19;Middelfart;275
2021-12-19;Assens;654
2021-12-19;Faaborg-Midtfyn;869
2021-12-19;Kerteminde;371
2021-12-19;Nyborg;351
2021-12-19;Odense;1796
2021-12-19;Svendborg;770
2021-12-19;Nordfyn;230
2021-12-19;Langeland;173
2021-12-19;Ærø;3
2021-12-19;Haderslev;849
2021-12-19;Billund;546
2021-12-19;Sønderborg;1549
2021-12-19;Tønder;559
2021-12-19;Esbjerg;1569
2021-12-19;Fanø;21
2021-12-19;Varde;415
2021-12-19;Vejen;467
2021-12-19;Aabenraa;917
2021-12-19;Fredericia;673
2021-12-19;Horsens;1566
2021-12-19;Kolding;1354
2021-12-19;Vejle;1878
2021-12-19;Herning;1533
2021-12-19;Holstebro;329
2021-12-19;Lemvig;911
2021-12-19;Struer;257
2021-12-19;Syddjurs;214
2021-12-19;Norddjurs;102
2021-12-19;Favrskov;485
2021-12-19;Odder;448
2021-12-19;Randers;196
2021-12-19;Silkeborg;1672
2021-12-19;Samsø;3
2021-12-19;Skanderborg;1033
2021-12-19;Århus;2981
2021-12-19;Ikast-Brande;728
2021-12-19;Ringkøbing-Skjern;492
2021-12-19;Hedensted;964
2021-12-19;Morsø;560
2021-12-19;Skive;229
2021-12-19;Thisted;1137
2021-12-19;Viborg;1288
2021-12-19;Brønderslev;896
2021-12-19;Frederikshavn;922
2021-12-19;Vesthimmerland;175
2021-12-19;Læsø;1
2021-12-19;Rebild;834
2021-12-19;Mariagerfjord;408
2021-12-19;Jammerbugt;435
2021-12-19;Aalborg;4152
2021-12-19;Hjørring;877
2021-12-20;København;8339
2021-12-20;Frederiksberg;1680
2021-12-20;Ballerup;1032
2021-12-20;Brøndby;598
2021-12-20;Dragør;350
2021-12-20;Gentofte;1030
2021-12-20;Gladsaxe;1184
2021-12-20;Glostrup;438
2021-12-20;Herlev;463
2021-12-20;Albertslund;439
2021-12-20;Hvidovre;766
2021-12-20;Høje Tåstrup;1013
2021-12-20;Lyngby-Taarbæk;1010
2021-12-20;Rødovre;640
2021-12-20;Ishøj;398
2021-12-20;Tårnby;925
2021-12-20;Vallensbæk;319
2021-12-20;Furesø;816
2021-12-20;Allerød;604
2021-12-20;Fredensborg;806
2021-12-20;Helsingør;1579
2021-12-20;Hillerød;1088
2021-12-20;Hørsholm;482
2021-12-20;Rudersdal;1119
2021-12-20;Egedal;1006
2021-12-20;Frederikssund;1065
2021-12-20;Greve;1154
2021-12-20;Køge;1413
2021-12-20;Halsnæs;694
2021-12-20;Roskilde;2055
2021-12-20;Solrød;588
2021-12-20;Gribskov;1098
2021-12-20;Odsherred;672
2021-12-20;Holbæk;1474
2021-12-20;Faxe;785
2021-12-20;Kalundborg;1207
2021-12-20;Ringsted;815
2021-12-20;Slagelse;1410
2021-12-20;Stevns;592
2021-12-20;Sorø;658
2021-12-20;Lejre;725
2021-12-20;Lolland;860
2021-12-20;Næstved;1882
2021-12-20;Guldborgsund;1101
2021-12-20;Vordingborg;1002
2021-12-20;Bornholm;946
2021-12-20;Middelfart;1000
2021-12-20;Assens;940
2021-12-20;Faaborg-Midtfyn;1521
2021-12-20;Kerteminde;685
2021-12-20;Nyborg;754
2021-12-20;Odense;4153
2021-12-20;Svendborg;1234
2021-12-20;Nordfyn;985
2021-12-20;Langeland;266
2021-12-20;Ærø;509
2021-12-20;Haderslev;1303
2021-12-20;Billund;876
2021-12-20;Sønderborg;2800
2021-12-20;Tønder;1167
2021-12-20;Esbjerg;2211
2021-12-20;Fanø;110
2021-12-20;Varde;1267
2021-12-20;Vejen;981
2021-12-20;Aabenraa;1832
2021-12-20;Fredericia;895
2021-12-20;Horsens;2188
2021-12-20;Kolding;1975
2021-12-20;Vejle;2569
2021-12-20;Herning;2440
2021-12-20;Holstebro;1821
2021-12-20;Lemvig;151
2021-12-20;Struer;725
2021-12-20;Syddjurs;1553
2021-12-20;Norddjurs;975
2021-12-20;Favrskov;1658
2021-12-20;Odder;685
2021-12-20;Randers;3686
2021-12-20;Silkeborg;2089
2021-12-20;Samsø;15
2021-12-20;Skanderborg;1828
2021-12-20;Århus;6170
2021-12-20;Ikast-Brande;748
2021-12-20;Ringkøbing-Skjern;1817
2021-12-20;Hedensted;1099
2021-12-20;Morsø;722
2021-12-20;Skive;1936
2021-12-20;Thisted;915
2021-12-20;Viborg;1828
2021-12-20;Brønderslev;1398
2021-12-20;Frederikshavn;1789
2021-12-20;Vesthimmerland;1825
2021-12-20;Læsø;4
2021-12-20;Rebild;886
2021-12-20;Mariagerfjord;1293
2021-12-20;Jammerbugt;1425
2021-12-20;Aalborg;6420
2021-12-20;Hjørring;2588
2021-12-21;København;5532
2021-12-21;Frederiksberg;781
2021-12-21;Ballerup;915
2021-12-21;Brøndby;570
2021-12-21;Dragør;240
2021-12-21;Gentofte;768
2021-12-21;Gladsaxe;907
2021-12-21;Glostrup;246
2021-12-21;Herlev;397
2021-12-21;Albertslund;360
2021-12-21;Hvidovre;656
2021-12-21;Høje Tåstrup;988
2021-12-21;Lyngby-Taarbæk;754
2021-12-21;Rødovre;506
2021-12-21;Ishøj;260
2021-12-21;Tårnby;712
2021-12-21;Vallensbæk;225
2021-12-21;Furesø;566
2021-12-21;Allerød;654
2021-12-21;Fredensborg;788
2021-12-21;Helsingør;1071
2021-12-21;Hillerød;1062
2021-12-21;Hørsholm;433
2021-12-21;Rudersdal;775
2021-12-21;Egedal;694
2021-12-21;Frederikssund;793
2021-12-21;Greve;994
2021-12-21;Køge;1121
2021-12-21;Halsnæs;468
2021-12-21;Roskilde;1642
2021-12-21;Solrød;462
2021-12-21;Gribskov;1223
2021-12-21;Odsherred;688
2021-12-21;Holbæk;1388
2021-12-21;Faxe;738
2021-12-21;Kalundborg;1099
2021-12-21;Ringsted;919
2021-12-21;Slagelse;1687
2021-12-21;Stevns;502
2021-12-21;Sorø;739
2021-12-21;Lejre;577
2021-12-21;Lolland;612
2021-12-21;Næstved;1816
2021-12-21;Guldborgsund;1162
2021-12-21;Vordingborg;1002
2021-12-21;Bornholm;828
2021-12-21;Middelfart;976
2021-12-21;Assens;970
2021-12-21;Faaborg-Midtfyn;1418
2021-12-21;Kerteminde;586
2021-12-21;Nyborg;774
2021-12-21;Odense;3733
2021-12-21;Svendborg;1458
2021-12-21;Nordfyn;691
2021-12-21;Langeland;497
2021-12-21;Ærø;61
2021-12-21;Haderslev;1413
2021-12-21;Billund;688
2021-12-21;Sønderborg;1367
2021-12-21;Tønder;1089
2021-12-21;Esbjerg;1562
2021-12-21;Fanø;83
2021-12-21;Varde;768
2021-12-21;Vejen;756
2021-12-21;Aabenraa;1682
2021-12-21;Fredericia;1110
2021-12-21;Horsens;1690
2021-12-21;Kolding;1392
2021-12-21;Vejle;2324
2021-12-21;Herning;1623
2021-12-21;Holstebro;1418
2021-12-21;Lemvig;203
2021-12-21;Struer;541
2021-12-21;Syddjurs;1326
2021-12-21;Norddjurs;1165
2021-12-21;Favrskov;1062
2021-12-21;Odder;507
2021-12-21;Randers;2619
2021-12-21;Silkeborg;1911
2021-12-21;Samsø;12
2021-12-21;Skanderborg;1101
2021-12-21;Århus;4911
2021-12-21;Ikast-Brande;697
2021-12-21;Ringkøbing-Skjern;1576
2021-12-21;Hedensted;968
2021-12-21;Morsø;780
2021-12-21;Skive;1092
2021-12-21;Thisted;1011
2021-12-21;Viborg;1546
2021-12-21;Brønderslev;1097
2021-12-21;Frederikshavn;1794
2021-12-21;Vesthimmerland;1354
2021-12-21;Læsø;276
2021-12-21;Rebild;636
2021-12-21;Mariagerfjord;776
2021-12-21;Jammerbugt;1331
2021-12-21;Aalborg;4584
2021-12-21;Hjørring;2469
2021-12-22;København;6221
2021-12-22;Frederiksberg;942
2021-12-22;Ballerup;781
2021-12-22;Brøndby;357
2021-12-22;Dragør;191
2021-12-22;Gentofte;562
2021-12-22;Gladsaxe;671
2021-12-22;Glostrup;291
2021-12-22;Herlev;330
2021-12-22;Albertslund;297
2021-12-22;Hvidovre;529
2021-12-22;Høje Tåstrup;672
2021-12-22;Lyngby-Taarbæk;562
2021-12-22;Rødovre;343
2021-12-22;Ishøj;206
2021-12-22;Tårnby;796
2021-12-22;Vallensbæk;192
2021-12-22;Furesø;617
2021-12-22;Allerød;386
2021-12-22;Fredensborg;642
2021-12-22;Helsingør;1075
2021-12-22;Hillerød;841
2021-12-22;Hørsholm;334
2021-12-22;Rudersdal;652
2021-12-22;Egedal;612
2021-12-22;Frederikssund;617
2021-12-22;Greve;766
2021-12-22;Køge;1020
2021-12-22;Halsnæs;598
2021-12-22;Roskilde;1159
2021-12-22;Solrød;375
2021-12-22;Gribskov;821
2021-12-22;Odsherred;866
2021-12-22;Holbæk;1272
2021-12-22;Faxe;1134
2021-12-22;Kalundborg;1077
2021-12-22;Ringsted;934
2021-12-22;Slagelse;1378
2021-12-22;Stevns;588
2021-12-22;Sorø;706
2021-12-22;Lejre;432
2021-12-22;Lolland;755
2021-12-22;Næstved;1424
2021-12-22;Guldborgsund;1123
2021-12-22;Vordingborg;1117
2021-12-22;Bornholm;712
2021-12-22;Middelfart;614
2021-12-22;Assens;866
2021-12-22;Faaborg-Midtfyn;1162
2021-12-22;Kerteminde;461
2021-12-22;Nyborg;887
2021-12-22;Odense;3405
2021-12-22;Svendborg;1252
2021-12-22;Nordfyn;683
2021-12-22;Langeland;348
2021-12-22;Ærø;87
2021-12-22;Haderslev;834
2021-12-22;Billund;544
2021-12-22;Sønderborg;735
2021-12-22;Tønder;998
2021-12-22;Esbjerg;1461
2021-12-22;Fanø;28
2021-12-22;Varde;807
2021-12-22;Vejen;535
2021-12-22;Aabenraa;1090
2021-12-22;Fredericia;851
2021-12-22;Horsens;1246
2021-12-22;Kolding;1271
2021-12-22;Vejle;1705
2021-12-22;Herning;1378
2021-12-22;Holstebro;1066
2021-12-22;Lemvig;696
2021-12-22;Struer;363
2021-12-22;Syddjurs;921
2021-12-22;Norddjurs;786
2021-12-22;Favrskov;813
2021-12-22;Odder;421
2021-12-22;Randers;2560
2021-12-22;Silkeborg;1681
2021-12-22;Samsø;4
2021-12-22;Skanderborg;1077
2021-12-22;Århus;4147
2021-12-22;Ikast-Brande;707
2021-12-22;Ringkøbing-Skjern;1115
2021-12-22;Hedensted;718
2021-12-22;Morsø;594
2021-12-22;Skive;842
2021-12-22;Thisted;1428
2021-12-22;Viborg;1804
2021-12-22;Brønderslev;463
2021-12-22;Frederikshavn;1452
2021-12-22;Vesthimmerland;1047
2021-12-22;Læsø;3
2021-12-22;Rebild;497
2021-12-22;Mariagerfjord;1112
2021-12-22;Jammerbugt;1146
2021-12-22;Aalborg;3379
2021-12-22;Hjørring;1341
2021-12-23;København;9982
2021-12-23;Frederiksberg;1512
2021-12-23;Ballerup;610
2021-12-23;Brøndby;300
2021-12-23;Dragør;148
2021-12-23;Gentofte;719
2021-12-23;Gladsaxe;771
2021-12-23;Glostrup;219
2021-12-23;Herlev;345
2021-12-23;Albertslund;221
2021-12-23;Hvidovre;493
2021-12-23;Høje Tåstrup;556
2021-12-23;Lyngby-Taarbæk;680
2021-12-23;Rødovre;364
2021-12-23;Ishøj;176
2021-12-23;Tårnby;520
2021-12-23;Vallensbæk;137
2021-12-23;Furesø;426
2021-12-23;Allerød;286
2021-12-23;Fredensborg;446
2021-12-23;Helsingør;767
2021-12-23;Hillerød;741
2021-12-23;Hørsholm;228
2021-12-23;Rudersdal;571
2021-12-23;Egedal;492
2021-12-23;Frederikssund;706
2021-12-23;Greve;467
2021-12-23;Køge;823
2021-12-23;Halsnæs;406
2021-12-23;Roskilde;1285
2021-12-23;Solrød;272
2021-12-23;Gribskov;576
2021-12-23;Odsherred;496
2021-12-23;Holbæk;1037
2021-12-23;Faxe;539
2021-12-23;Kalundborg;720
2021-12-23;Ringsted;699
2021-12-23;Slagelse;1198
2021-12-23;Stevns;384
2021-12-23;Sorø;384
2021-12-23;Lejre;379
2021-12-23;Lolland;536
2021-12-23;Næstved;1220
2021-12-23;Guldborgsund;993
2021-12-23;Vordingborg;646
2021-12-23;Bornholm;646
2021-12-23;Middelfart;380
2021-12-23;Assens;608
2021-12-23;Faaborg-Midtfyn;810
2021-12-23;Kerteminde;269
2021-12-23;Nyborg;547
2021-12-23;Odense;2627
2021-12-23;Svendborg;765
2021-12-23;Nordfyn;332
2021-12-23;Langeland;202
2021-12-23;Ærø;13
2021-12-23;Haderslev;761
2021-12-23;Billund;318
2021-12-23;Sønderborg;641
2021-12-23;Tønder;728
2021-12-23;Esbjerg;1039
2021-12-23;Fanø;28
2021-12-23;Varde;510
2021-12-23;Vejen;410
2021-12-23;Aabenraa;610
2021-12-23;Fredericia;462
2021-12-23;Horsens;886
2021-12-23;Kolding;738
2021-12-23;Vejle;868
2021-12-23;Herning;1313
2021-12-23;Holstebro;923
2021-12-23;Lemvig;446
2021-12-23;Struer;237
2021-12-23;Syddjurs;748
2021-12-23;Norddjurs;679
2021-12-23;Favrskov;684
2021-12-23;Odder;316
2021-12-23;Randers;965
2021-12-23;Silkeborg;869
2021-12-23;Samsø;6
2021-12-23;Skanderborg;600
2021-12-23;Århus;5055
2021-12-23;Ikast-Brande;534
2021-12-23;Ringkøbing-Skjern;530
2021-12-23;Hedensted;532
2021-12-23;Morsø;487
2021-12-23;Skive;470
2021-12-23;Thisted;480
2021-12-23;Viborg;930
2021-12-23;Brønderslev;948
2021-12-23;Frederikshavn;402
2021-12-23;Vesthimmerland;506
2021-12-23;Rebild;247
2021-12-23;Mariagerfjord;459
2021-12-23;Jammerbugt;951
2021-12-23;Aalborg;3521
2021-12-23;Hjørring;1273
2021-12-24;København;1427
2021-12-24;Frederiksberg;178
2021-12-24;Ballerup;152
2021-12-24;Brøndby;62
2021-12-24;Dragør;28
2021-12-24;Gentofte;95
2021-12-24;Gladsaxe;152
2021-12-24;Glostrup;49
2021-12-24;Herlev;76
2021-12-24;Albertslund;48
2021-12-24;Hvidovre;68
2021-12-24;Høje Tåstrup;128
2021-12-24;Lyngby-Taarbæk;112
2021-12-24;Rødovre;96
2021-12-24;Ishøj;12
2021-12-24;Tårnby;129
2021-12-24;Vallensbæk;23
2021-12-24;Furesø;83
2021-12-24;Allerød;63
2021-12-24;Fredensborg;92
2021-12-24;Helsingør;105
2021-12-24;Hillerød;173
2021-12-24;Hørsholm;28
2021-12-24;Rudersdal;68
2021-12-24;Egedal;89
2021-12-24;Frederikssund;59
2021-12-24;Greve;39
2021-12-24;Køge;196
2021-12-24;Halsnæs;31
2021-12-24;Roskilde;126
2021-12-24;Solrød;46
2021-12-24;Gribskov;112
2021-12-24;Odsherred;164
2021-12-24;Holbæk;282
2021-12-24;Faxe;63
2021-12-24;Kalundborg;130
2021-12-24;Ringsted;83
2021-12-24;Slagelse;290
2021-12-24;Stevns;36
2021-12-24;Sorø;73
2021-12-24;Lejre;45
2021-12-24;Lolland;76
2021-12-24;Næstved;127
2021-12-24;Guldborgsund;138
2021-12-24;Vordingborg;34
2021-12-24;Bornholm;53
2021-12-24;Middelfart;4
2021-12-24;Assens;2
2021-12-24;Faaborg-Midtfyn;2
2021-12-24;Kerteminde;1
2021-12-24;Nyborg;5
2021-12-24;Odense;54
2021-12-24;Svendborg;13
2021-12-24;Langeland;2
2021-12-24;Haderslev;3
2021-12-24;Billund;41
2021-12-24;Sønderborg;3
2021-12-24;Tønder;3
2021-12-24;Esbjerg;2
2021-12-24;Varde;17
2021-12-24;Vejen;2
2021-12-24;Aabenraa;2
2021-12-24;Fredericia;5
2021-12-24;Horsens;13
2021-12-24;Kolding;11
2021-12-24;Vejle;11
2021-12-24;Herning;81
2021-12-24;Holstebro;7
2021-12-24;Lemvig;1
2021-12-24;Struer;6
2021-12-24;Syddjurs;5
2021-12-24;Norddjurs;2
2021-12-24;Favrskov;10
2021-12-24;Odder;10
2021-12-24;Randers;40
2021-12-24;Silkeborg;8
2021-12-24;Skanderborg;40
2021-12-24;Århus;249
2021-12-24;Ikast-Brande;45
2021-12-24;Ringkøbing-Skjern;29
